Unnamed: 0,Year,Player,Pos,Age,Tm,G,PER,TS%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,WS,BPM,VORP,FG%,3P%,2P%,eFG%,FT%,TRB,AST,STL,BLK,TOV,PTS
18511,2007.0,Mark Madsen,C,31.0,MIN,56.0,4.5,0.547,9.1,12.8,11.0,3.0,1.1,1.6,27.4,0.4,-3.5,-0.2,0.535,,0.535,0.535,0.517,87.0,10.0,10.0,10.0,21.0,61.0
18512,2007.0,Corey Maggette,SF,27.0,LAC,75.0,18.6,0.583,4.7,18.2,11.5,15.9,1.5,0.5,15.6,7.0,0.2,1.3,0.45399999999999996,0.2,0.47600000000000003,0.462,0.82,442.0,208.0,65.0,14.0,201.0,1266.0
18513,2007.0,Jamaal Magloire,C,28.0,POR,81.0,11.5,0.527,10.8,25.4,18.0,2.9,0.7,3.1,20.5,1.1,-4.7,-1.1,0.504,,0.504,0.504,0.541,492.0,30.0,21.0,66.0,129.0,529.0
18514,2007.0,Renaldo Major,PF,24.0,GSW,1.0,-3.7,0.23,0.0,8.3,4.1,0.0,3.6,0.0,8.4,-0.1,-15.2,-0.1,0.2,,0.2,0.2,0.5,2.0,0.0,2.0,0.0,1.0,5.0
18515,2007.0,Stephon Marbury,PG,29.0,NYK,74.0,15.3,0.539,1.6,7.6,4.6,25.2,1.4,0.3,13.8,5.9,0.1,1.5,0.415,0.35700000000000004,0.44799999999999995,0.48,0.769,213.0,403.0,71.0,10.0,179.0,1210.0
18516,2007.0,Shawn Marion,SF,28.0,PHO,80.0,20.8,0.594,7.0,22.6,15.2,6.7,2.6,2.8,8.8,12.0,5.5,5.7,0.524,0.317,0.5870000000000001,0.561,0.81,785.0,134.0,156.0,122.0,114.0,1403.0
18517,2007.0,Damir Markota,PF,21.0,MIL,30.0,5.0,0.449,7.5,14.0,10.7,5.2,0.9,0.5,20.9,-0.2,-9.0,-0.3,0.365,0.375,0.361,0.423,0.636,31.0,6.0,3.0,1.0,15.0,51.0
18518,2007.0,Sean Marks,PF,31.0,PHO,3.0,6.7,0.436,0.0,19.6,10.3,0.0,0.0,4.1,0.0,0.0,-11.2,0.0,0.33299999999999996,0.0,0.4,0.33299999999999996,1.0,3.0,0.0,0.0,1.0,0.0,6.0
18519,2007.0,Donyell Marshall,PF,33.0,CLE,81.0,15.3,0.536,7.2,20.8,13.8,5.7,1.5,2.5,11.3,3.8,0.2,0.8,0.424,0.35100000000000003,0.514,0.52,0.6629999999999999,323.0,46.0,39.0,43.0,67.0,566.0
18520,2007.0,Rawle Marshall,SG,24.0,IND,40.0,6.7,0.455,2.5,6.9,4.6,5.7,1.7,1.0,14.9,0.0,-6.0,-0.4,0.36,0.222,0.39399999999999996,0.382,0.6890000000000001,29.0,13.0,12.0,5.0,19.0,99.0
18521,2007.0,Darrick Martin,PG,35.0,TOR,31.0,11.6,0.455,1.1,5.4,3.2,31.7,0.7,0.0,10.4,0.1,-5.9,-0.2,0.35100000000000003,0.35100000000000003,0.35100000000000003,0.42,0.7140000000000001,12.0,43.0,3.0,0.0,12.0,94.0
18522,2007.0,Kenyon Martin,PF,29.0,DEN,2.0,5.4,0.446,10.9,24.7,17.9,2.4,0.0,0.0,19.0,0.0,-10.2,-0.1,0.5,0.0,0.5329999999999999,0.5,0.25,20.0,1.0,0.0,0.0,5.0,19.0
18523,2007.0,Kevin Martin,SG,23.0,SAC,80.0,20.1,0.614,2.8,11.6,7.1,10.9,1.8,0.3,9.3,10.2,2.4,3.2,0.473,0.381,0.515,0.5329999999999999,0.8440000000000001,342.0,173.0,98.0,11.0,135.0,1618.0
18524,2007.0,Desmond Mason,SF,29.0,NOK,75.0,10.8,0.493,5.4,10.1,7.7,7.6,1.1,0.7,15.6,0.6,-3.5,-1.0,0.452,,0.452,0.452,0.6629999999999999,345.0,115.0,52.0,22.0,192.0,1028.0
18525,2007.0,Roger Mason,SG,26.0,WAS,62.0,7.2,0.44299999999999995,1.6,9.1,5.3,10.9,1.3,0.9,9.3,-0.1,-5.6,-0.5,0.33,0.324,0.33799999999999997,0.42200000000000004,0.875,45.0,35.0,13.0,6.0,19.0,165.0
18526,2007.0,Jason Maxiell,C,23.0,DET,67.0,14.4,0.518,11.1,12.3,11.7,2.5,1.7,4.9,14.1,1.8,-2.0,0.0,0.5,,0.5,0.5,0.526,186.0,14.0,30.0,60.0,53.0,334.0
18527,2007.0,Sean May,PF,22.0,CHA,35.0,19.1,0.551,10.0,23.3,16.5,14.5,1.2,2.2,12.9,2.2,0.9,0.6,0.5,0.667,0.498,0.503,0.768,233.0,66.0,19.0,24.0,56.0,416.0
18528,2007.0,Rashad McCants,SG,22.0,MIN,37.0,7.2,0.45399999999999996,3.1,6.9,5.1,10.8,2.5,1.0,16.5,-0.3,-4.4,-0.3,0.35,0.267,0.41200000000000003,0.40700000000000003,0.69,47.0,38.0,26.0,7.0,40.0,184.0
18529,2007.0,Chris McCray,SG,22.0,MIL,5.0,-20.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,-0.1,-24.6,-0.1,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0
18530,2007.0,Antonio McDyess,PF,32.0,DET,82.0,18.1,0.552,11.3,22.7,17.0,7.2,1.9,2.9,11.1,6.0,1.5,1.5,0.526,,0.526,0.526,0.691,496.0,72.0,61.0,65.0,75.0,664.0
18531,2007.0,Ivan McFarlin,PF,24.0,PHI,11.0,12.2,0.466,20.6,11.7,16.1,4.0,0.0,0.0,5.9,0.1,-5.5,0.0,0.385,0.0,0.41700000000000004,0.385,0.7140000000000001,11.0,1.0,0.0,0.0,1.0,15.0
18532,2007.0,Tracy McGrady,SG,27.0,HOU,71.0,23.2,0.515,2.6,14.5,8.6,37.5,1.9,1.1,11.2,8.6,6.2,5.2,0.431,0.331,0.466,0.474,0.7070000000000001,378.0,458.0,92.0,36.0,213.0,1747.0
18533,2007.0,Jeff McInnis,PG,32.0,CHA,38.0,7.7,0.423,2.3,8.4,5.2,27.7,1.0,0.0,17.7,-0.1,-6.5,-0.8,0.392,0.125,0.405,0.395,0.688,62.0,124.0,14.0,0.0,42.0,165.0
18534,2007.0,Aaron McKie,SF,34.0,LAL,10.0,7.5,0.647,0.9,15.1,8.0,14.4,1.6,0.0,32.0,0.1,-4.2,-0.1,0.647,,0.647,0.647,,18.0,13.0,4.0,0.0,8.0,22.0
18535,2007.0,Keith McLeod,PG,27.0,TOT,48.0,10.2,0.52,0.6,6.3,3.4,18.7,1.7,0.5,17.1,0.8,-5.2,-0.6,0.38799999999999996,0.35600000000000004,0.39899999999999997,0.431,0.885,43.0,90.0,24.0,5.0,46.0,231.0
18536,2007.0,Keith McLeod,PG,27.0,GSW,26.0,12.3,0.5379999999999999,0.9,5.3,3.0,16.6,2.2,0.6,15.2,0.6,-4.5,-0.2,0.39,0.391,0.39,0.433,0.887,21.0,45.0,17.0,3.0,23.0,138.0
18537,2007.0,Keith McLeod,PG,27.0,IND,22.0,8.0,0.495,0.3,7.3,3.8,21.0,1.1,0.4,19.7,0.2,-6.0,-0.3,0.386,0.318,0.41,0.428,0.88,22.0,45.0,7.0,2.0,23.0,93.0
18538,2007.0,Stanislav Medvedenko,C,27.0,ATL,14.0,13.7,0.556,5.9,15.1,10.4,4.4,0.0,1.9,11.7,0.2,-8.1,-0.1,0.414,0.5,0.40700000000000003,0.431,0.85,14.0,2.0,0.0,2.0,5.0,42.0
18539,2007.0,Pops Mensah-Bonsu,PF,23.0,DAL,12.0,11.6,0.5820000000000001,15.6,19.9,17.8,0.0,0.8,0.0,26.5,0.0,-11.7,-0.2,0.647,,0.647,0.647,0.389,21.0,0.0,1.0,0.0,9.0,29.0
18540,2007.0,C.J. Miles,SG,19.0,UTA,37.0,2.8,0.4,3.6,7.8,5.7,10.0,1.5,0.9,18.2,-0.5,-6.7,-0.4,0.345,0.21899999999999997,0.39299999999999996,0.375,0.609,35.0,25.0,11.0,4.0,28.0,101.0
18541,2007.0,Darko Milicic,PF,21.0,ORL,80.0,13.8,0.49200000000000005,9.6,18.4,14.1,7.9,1.2,5.9,16.0,3.3,0.4,1.1,0.45399999999999996,0.0,0.455,0.45399999999999996,0.613,437.0,90.0,44.0,140.0,124.0,639.0
18542,2007.0,Andre Miller,PG,30.0,TOT,80.0,16.1,0.52,3.9,10.1,7.0,34.3,1.9,0.3,17.7,5.9,0.5,1.9,0.466,0.14300000000000002,0.479,0.469,0.784,352.0,625.0,110.0,10.0,222.0,1075.0
18543,2007.0,Andre Miller,PG,30.0,DEN,23.0,16.6,0.526,3.5,10.7,7.1,38.7,2.2,0.3,19.7,1.9,0.4,0.5,0.47200000000000003,0.25,0.48700000000000004,0.48,0.7290000000000001,104.0,209.0,37.0,4.0,70.0,300.0
18544,2007.0,Andre Miller,PG,30.0,PHI,57.0,15.9,0.518,4.0,9.8,6.9,32.7,1.8,0.2,16.9,3.9,0.6,1.4,0.46399999999999997,0.053,0.47700000000000004,0.465,0.8079999999999999,248.0,416.0,73.0,6.0,152.0,775.0
18545,2007.0,Brad Miller,C,30.0,SAC,63.0,13.5,0.508,5.1,21.7,13.2,20.4,1.1,1.7,16.2,2.7,-0.1,0.8,0.45299999999999996,0.152,0.475,0.45899999999999996,0.772,401.0,224.0,38.0,39.0,108.0,568.0
18546,2007.0,Mike Miller,SG,26.0,MEM,70.0,16.4,0.588,2.3,14.2,8.2,18.7,1.0,0.5,14.0,4.8,2.1,2.8,0.46,0.406,0.514,0.56,0.7929999999999999,378.0,298.0,54.0,18.0,179.0,1293.0
18547,2007.0,Paul Millsap,PF,21.0,UTA,82.0,17.6,0.5710000000000001,15.1,19.8,17.5,6.7,2.4,4.2,16.1,4.7,2.9,1.8,0.525,0.33299999999999996,0.527,0.526,0.6729999999999999,423.0,62.0,67.0,74.0,94.0,559.0
18548,2007.0,Yao Ming*,C,26.0,HOU,48.0,26.5,0.601,7.2,24.7,16.0,12.3,0.6,4.5,14.3,7.4,2.3,1.8,0.516,0.0,0.518,0.516,0.862,452.0,94.0,17.0,94.0,167.0,1202.0
18549,2007.0,Cuttino Mobley,SG,31.0,LAC,78.0,12.5,0.546,2.2,9.0,5.6,11.7,1.7,0.7,12.8,4.6,-0.4,1.1,0.44,0.41100000000000003,0.451,0.49700000000000005,0.8370000000000001,267.0,198.0,92.0,24.0,145.0,1077.0
18550,2007.0,Nazr Mohammed,C,29.0,DET,51.0,16.5,0.5539999999999999,13.7,21.5,17.6,2.0,1.9,4.0,14.3,2.3,-1.8,0.0,0.532,,0.532,0.532,0.61,229.0,9.0,27.0,40.0,43.0,286.0
18551,2007.0,Mikki Moore,C,31.0,NJN,79.0,14.8,0.637,8.3,14.5,11.4,6.1,1.2,2.3,15.6,5.7,0.1,1.1,0.609,0.0,0.61,0.609,0.6809999999999999,403.0,74.0,46.0,60.0,113.0,776.0
18552,2007.0,Randolph Morris,C,21.0,NYK,5.0,1.5,0.231,2.7,21.4,12.2,3.2,2.4,1.8,18.8,-0.1,-8.0,-0.1,0.16699999999999998,,0.16699999999999998,0.16699999999999998,0.33299999999999996,9.0,1.0,2.0,1.0,2.0,4.0
18553,2007.0,Adam Morrison,PF,22.0,CHA,78.0,7.9,0.45,2.7,9.2,5.9,11.9,0.6,0.2,11.3,-1.5,-5.5,-2.0,0.376,0.337,0.391,0.42200000000000004,0.71,230.0,163.0,28.0,6.0,130.0,917.0
18554,2007.0,Alonzo Mourning*,C,36.0,MIA,77.0,16.7,0.59,9.7,16.4,13.1,2.0,0.4,9.0,18.7,3.5,-2.0,0.0,0.56,,0.56,0.56,0.601,350.0,18.0,13.0,178.0,129.0,661.0
18555,2007.0,Troy Murphy,PF,26.0,TOT,68.0,14.5,0.541,6.0,19.6,12.7,10.9,1.2,1.7,10.8,4.5,0.4,1.1,0.45799999999999996,0.395,0.479,0.508,0.745,414.0,126.0,46.0,42.0,78.0,698.0
18556,2007.0,Troy Murphy,PF,26.0,GSW,26.0,14.8,0.5529999999999999,6.0,20.1,12.9,12.8,1.5,1.9,12.2,1.7,0.9,0.5,0.45,0.373,0.488,0.511,0.7120000000000001,157.0,60.0,21.0,17.0,29.0,231.0
18557,2007.0,Troy Murphy,PF,26.0,IND,42.0,14.3,0.536,6.0,19.3,12.5,9.8,1.1,1.6,10.1,2.8,0.1,0.6,0.461,0.409,0.47600000000000003,0.506,0.772,257.0,66.0,25.0,25.0,49.0,467.0
18558,2007.0,Ronald Murray,SG,27.0,DET,69.0,10.8,0.474,2.1,7.0,4.5,20.4,1.8,0.7,15.5,1.3,-3.1,-0.4,0.40399999999999997,0.289,0.431,0.43200000000000005,0.725,113.0,187.0,49.0,13.0,90.0,465.0
18559,2007.0,Dikembe Mutombo*,C,40.0,HOU,75.0,14.4,0.601,14.7,28.7,21.8,1.5,0.9,4.5,16.6,5.2,-0.5,0.5,0.556,,0.556,0.556,0.69,488.0,13.0,22.0,76.0,38.0,230.0
18560,2007.0,Bostjan Nachbar,SF,26.0,NJN,76.0,14.5,0.614,2.1,17.3,9.7,6.8,1.0,1.3,10.8,4.1,-1.0,0.4,0.457,0.423,0.496,0.57,0.805,253.0,61.0,30.0,26.0,69.0,696.0
18561,2007.0,Eduardo Najera,PF,30.0,DEN,75.0,13.5,0.609,9.0,12.0,10.5,5.7,2.2,1.1,12.1,4.8,1.8,1.6,0.5760000000000001,0.083,0.594,0.578,0.715,310.0,64.0,73.0,26.0,56.0,497.0
18562,2007.0,Steve Nash,PG,32.0,PHO,76.0,23.8,0.654,1.4,9.9,5.8,50.1,1.1,0.2,21.0,12.6,3.8,3.9,0.532,0.455,0.575,0.613,0.899,269.0,884.0,57.0,6.0,287.0,1412.0
18563,2007.0,Jameer Nelson,PG,24.0,ORL,77.0,13.9,0.514,2.7,9.6,6.2,25.0,1.7,0.2,15.9,4.0,-0.4,0.9,0.43,0.335,0.457,0.467,0.828,236.0,330.0,73.0,5.0,184.0,1000.0
18564,2007.0,Rasho Nesterovic,C,30.0,TOR,80.0,13.9,0.5579999999999999,8.0,17.4,12.6,7.0,1.1,3.9,11.2,4.1,1.2,1.4,0.546,0.0,0.5479999999999999,0.546,0.68,360.0,74.0,37.0,84.0,56.0,494.0
18565,2007.0,Ira Newble,SF,32.0,CLE,15.0,14.9,0.556,11.4,15.7,13.5,2.5,2.5,0.0,6.8,0.5,-0.5,0.0,0.43200000000000005,0.5329999999999999,0.364,0.541,0.6,30.0,2.0,6.0,0.0,3.0,46.0
18566,2007.0,Andres Nocioni,PF,27.0,CHI,53.0,15.6,0.578,3.4,20.9,12.2,7.0,1.0,1.3,13.8,4.1,-0.6,0.5,0.467,0.38299999999999995,0.515,0.536,0.848,301.0,57.0,27.0,24.0,104.0,749.0
18567,2007.0,David Noel,PF,22.0,MIL,68.0,9.0,0.47,6.2,12.2,9.1,11.7,1.6,0.9,17.0,0.4,-3.4,-0.3,0.36700000000000005,0.321,0.387,0.415,0.86,123.0,65.0,25.0,9.0,40.0,184.0
18568,2007.0,Steve Novak,SF,23.0,HOU,35.0,7.7,0.501,2.4,13.2,7.8,4.9,1.4,0.0,7.3,0.4,-2.9,0.0,0.36,0.33299999999999996,0.455,0.49,1.0,26.0,6.0,5.0,0.0,4.0,51.0
18569,2007.0,Dirk Nowitzki,PF,28.0,DAL,78.0,27.6,0.605,5.3,23.9,14.8,17.8,1.0,1.7,9.5,16.3,6.7,6.2,0.502,0.41600000000000004,0.515,0.529,0.904,693.0,263.0,52.0,62.0,167.0,1916.0
18570,2007.0,Patrick O'Bryant,C,20.0,GSW,16.0,7.3,0.39299999999999996,6.3,13.2,9.7,10.2,2.4,5.1,16.8,0.0,-4.1,-0.1,0.313,,0.313,0.313,0.647,21.0,9.0,6.0,8.0,8.0,31.0
18571,2007.0,Jermaine O'Neal,C,28.0,IND,69.0,18.8,0.5,7.1,24.4,15.5,13.0,1.1,5.6,13.2,4.7,0.4,1.5,0.436,0.0,0.439,0.436,0.767,661.0,167.0,50.0,182.0,203.0,1339.0
18572,2007.0,Shaquille O'Neal*,C,34.0,MIA,40.0,21.7,0.5670000000000001,10.3,20.3,15.4,14.3,0.4,3.8,13.5,2.8,0.9,0.8,0.591,,0.591,0.591,0.42200000000000004,297.0,79.0,8.0,55.0,95.0,690.0
18573,2007.0,Fabricio Oberto,PF,31.0,SAS,79.0,11.9,0.575,12.1,20.2,16.3,7.8,1.0,1.3,18.5,4.1,0.9,1.0,0.562,,0.562,0.562,0.647,368.0,68.0,25.0,24.0,69.0,349.0
18574,2007.0,Lamar Odom,PF,27.0,LAL,56.0,16.1,0.552,5.5,23.5,14.5,19.5,1.2,1.1,16.8,4.7,1.7,2.0,0.46799999999999997,0.297,0.531,0.508,0.7,547.0,270.0,53.0,32.0,163.0,890.0
18575,2007.0,Emeka Okafor,C,24.0,CHA,67.0,20.1,0.5539999999999999,12.7,26.2,19.2,6.0,1.3,5.7,11.3,7.1,2.4,2.6,0.532,,0.532,0.532,0.593,757.0,80.0,57.0,172.0,111.0,963.0
18576,2007.0,Mehmet Okur,C,27.0,UTA,80.0,18.1,0.5710000000000001,7.3,19.1,13.2,9.9,0.7,1.2,9.2,8.8,2.0,2.7,0.462,0.384,0.498,0.523,0.765,579.0,156.0,36.0,38.0,125.0,1405.0
18577,2007.0,Kevin Ollie,PG,34.0,PHI,53.0,8.4,0.48100000000000004,1.0,8.6,4.8,21.8,1.2,0.1,18.5,0.6,-5.1,-0.7,0.433,0.0,0.43799999999999994,0.433,0.8220000000000001,74.0,130.0,21.0,1.0,47.0,199.0
18578,2007.0,Michael Olowokandi,C,31.0,BOS,24.0,4.5,0.423,7.0,17.8,12.3,3.3,1.8,4.3,26.4,-0.1,-4.8,-0.2,0.413,,0.413,0.413,0.667,48.0,5.0,8.0,13.0,17.0,40.0
18579,2007.0,Bo Outlaw,PF,35.0,ORL,41.0,11.4,0.667,12.9,15.5,14.2,5.3,2.0,1.1,25.7,1.2,1.5,0.4,0.667,,0.667,0.667,0.591,106.0,16.0,17.0,6.0,21.0,81.0
18580,2007.0,Travis Outlaw,PF,22.0,POR,67.0,15.3,0.499,5.2,12.6,8.8,6.1,2.2,3.9,9.3,2.3,-1.2,0.3,0.434,0.27,0.445,0.44299999999999995,0.79,217.0,52.0,61.0,74.0,66.0,645.0
18581,2007.0,Zaza Pachulia,C,22.0,ATL,72.0,16.8,0.562,11.7,18.1,14.9,9.2,2.0,1.4,17.2,4.8,-0.1,1.0,0.474,0.0,0.475,0.474,0.7859999999999999,500.0,106.0,77.0,36.0,162.0,875.0
18582,2007.0,Scott Padgett,PF,30.0,TOT,31.0,4.9,0.373,8.1,18.9,13.5,5.3,1.1,1.0,12.7,0.1,-5.2,-0.2,0.28600000000000003,0.242,0.348,0.35700000000000004,0.462,54.0,8.0,5.0,3.0,9.0,46.0
18583,2007.0,Scott Padgett,PF,30.0,HOU,24.0,5.6,0.409,6.4,19.6,13.1,6.2,1.1,1.2,12.9,0.2,-4.0,-0.1,0.306,0.276,0.35,0.38799999999999996,0.545,45.0,8.0,4.0,3.0,8.0,44.0
18584,2007.0,Scott Padgett,PF,30.0,MEM,7.0,0.9,0.127,18.1,14.5,16.3,0.0,1.6,0.0,11.3,-0.1,-12.4,-0.1,0.14300000000000002,0.0,0.33299999999999996,0.14300000000000002,0.0,9.0,0.0,1.0,0.0,1.0,2.0
18585,2007.0,Jannero Pargo,PG,27.0,NOK,82.0,13.4,0.504,1.3,11.1,6.1,20.4,1.6,0.2,14.1,2.0,-2.1,0.0,0.409,0.38799999999999996,0.418,0.467,0.852,180.0,203.0,53.0,4.0,122.0,751.0
18586,2007.0,Anthony Parker,SG,31.0,TOR,73.0,14.5,0.597,2.9,10.9,6.8,9.9,1.6,0.3,8.6,6.5,2.5,2.8,0.47700000000000004,0.441,0.5,0.561,0.835,283.0,153.0,73.0,11.0,71.0,903.0
18587,2007.0,Smush Parker,PG,25.0,LAL,82.0,11.6,0.526,2.2,7.6,4.9,14.6,2.5,0.3,15.1,2.3,-1.4,0.4,0.436,0.365,0.479,0.506,0.6459999999999999,206.0,228.0,119.0,10.0,153.0,907.0
18588,2007.0,Tony Parker,PG,24.0,SAS,77.0,21.4,0.5720000000000001,1.7,10.0,6.0,31.7,1.8,0.2,13.3,9.6,2.7,3.0,0.52,0.395,0.525,0.527,0.7829999999999999,250.0,420.0,82.0,6.0,191.0,1429.0
18589,2007.0,Ruben Patterson,SF,31.0,MIL,81.0,18.5,0.578,8.8,11.9,10.3,15.5,2.3,0.8,16.2,5.4,1.5,2.2,0.5479999999999999,0.158,0.557,0.55,0.6409999999999999,440.0,232.0,110.0,25.0,199.0,1194.0
18590,2007.0,Chris Paul,PG,21.0,NOK,64.0,22.0,0.537,2.6,11.3,6.9,41.3,2.7,0.1,13.5,8.8,4.6,3.9,0.43700000000000006,0.35,0.455,0.466,0.818,280.0,569.0,118.0,3.0,161.0,1104.0
18591,2007.0,Sasha Pavlovic,SG,23.0,CLE,67.0,12.1,0.5539999999999999,1.7,10.5,6.0,11.3,1.9,0.9,15.8,3.1,-0.7,0.5,0.45299999999999996,0.405,0.474,0.514,0.794,158.0,105.0,55.0,17.0,102.0,604.0
18592,2007.0,Gary Payton*,PG,38.0,MIA,68.0,9.0,0.45799999999999996,1.4,8.7,5.2,20.9,1.5,0.2,14.4,1.3,-3.5,-0.6,0.39299999999999996,0.26,0.461,0.43700000000000006,0.667,132.0,201.0,43.0,3.0,66.0,358.0
18593,2007.0,Kendrick Perkins,C,22.0,BOS,72.0,9.5,0.518,8.4,20.1,14.1,9.4,0.8,4.7,26.5,1.4,-0.6,0.5,0.491,0.0,0.496,0.491,0.6,372.0,94.0,23.0,96.0,113.0,324.0
18594,2007.0,Morris Peterson,SF,29.0,TOR,71.0,13.2,0.555,2.5,16.1,9.2,5.0,1.5,0.6,8.5,2.9,-0.7,0.5,0.429,0.359,0.523,0.532,0.6829999999999999,237.0,47.0,45.0,12.0,53.0,634.0
18595,2007.0,Johan Petro,C,21.0,SEA,81.0,11.6,0.532,7.2,19.5,13.3,4.8,1.4,2.4,14.8,1.7,-3.1,-0.4,0.516,,0.516,0.516,0.649,335.0,45.0,39.0,47.0,82.0,502.0
18596,2007.0,Eric Piatkowski,SG,36.0,PHO,11.0,7.7,0.522,3.4,10.6,7.2,7.5,0.0,1.0,16.2,0.0,-4.4,0.0,0.36,0.389,0.28600000000000003,0.5,1.0,9.0,4.0,0.0,1.0,5.0,27.0
18597,2007.0,Paul Pierce,SG,29.0,BOS,47.0,21.7,0.5710000000000001,2.6,16.8,9.5,22.1,1.4,0.6,12.9,5.4,3.4,2.4,0.439,0.389,0.46299999999999997,0.502,0.7959999999999999,277.0,194.0,48.0,13.0,152.0,1173.0
18598,2007.0,Mickael Pietrus,SF,24.0,GSW,72.0,13.0,0.59,4.5,14.2,9.3,4.7,1.2,2.2,13.4,3.6,-0.9,0.5,0.488,0.38799999999999996,0.5579999999999999,0.5670000000000001,0.648,327.0,62.0,48.0,55.0,105.0,801.0
18599,2007.0,Kevinn Pinkney,PF,23.0,BOS,6.0,11.6,0.501,8.2,9.8,9.0,8.3,1.6,2.3,11.4,0.2,-1.9,0.0,0.444,0.5,0.44,0.46299999999999997,0.667,15.0,5.0,3.0,3.0,4.0,31.0
18600,2007.0,Scot Pollard,C,31.0,CLE,24.0,8.5,0.43200000000000005,15.6,17.5,16.5,4.2,1.9,0.7,12.6,0.2,-3.0,0.0,0.423,,0.423,0.423,0.5,31.0,3.0,4.0,1.0,4.0,24.0
18601,2007.0,James Posey,SF,30.0,MIA,71.0,12.7,0.579,4.2,17.5,11.0,7.7,2.0,0.9,10.4,5.2,1.8,1.8,0.431,0.375,0.514,0.5429999999999999,0.8270000000000001,357.0,94.0,71.0,23.0,55.0,550.0
18602,2007.0,Vitaly Potapenko,C,31.0,SAC,3.0,-22.1,0.0,0.0,18.4,9.0,0.0,0.0,0.0,33.3,-0.1,-28.6,-0.1,0.0,,0.0,0.0,,2.0,0.0,0.0,0.0,2.0,0.0
18603,2007.0,Leon Powe,C,23.0,BOS,63.0,14.6,0.5489999999999999,15.8,20.1,17.9,2.3,1.0,2.4,16.4,1.7,-4.4,-0.4,0.446,0.0,0.451,0.446,0.736,215.0,10.0,14.0,22.0,47.0,264.0
18604,2007.0,Josh Powell,PF,24.0,TOT,37.0,9.6,0.52,7.4,20.5,13.8,8.7,0.7,2.6,20.6,0.3,-5.3,-0.3,0.462,,0.462,0.462,0.7140000000000001,88.0,21.0,5.0,12.0,29.0,116.0
18605,2007.0,Josh Powell,PF,24.0,IND,7.0,-1.3,0.29600000000000004,12.4,22.1,17.2,6.7,0.0,0.0,19.8,-0.1,-11.1,-0.1,0.133,,0.133,0.133,0.667,19.0,3.0,0.0,0.0,5.0,12.0
18606,2007.0,Josh Powell,PF,24.0,GSW,30.0,12.0,0.57,6.3,20.1,13.1,9.1,0.8,3.2,20.8,0.4,-4.0,-0.1,0.526,,0.526,0.526,0.733,69.0,18.0,5.0,12.0,24.0,104.0
18607,2007.0,Roger Powell,SF,24.0,UTA,3.0,-8.3,0.258,28.1,0.0,14.0,0.0,0.0,0.0,43.6,-0.1,-18.4,-0.1,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,2.0
18608,2007.0,Ronnie Price,PG,23.0,SAC,58.0,10.5,0.489,3.1,11.9,7.4,13.7,2.5,0.5,14.4,0.4,-3.0,-0.1,0.39,0.32299999999999995,0.43,0.451,0.6729999999999999,71.0,48.0,28.0,4.0,33.0,192.0
18609,2007.0,Tayshaun Prince,SF,26.0,DET,82.0,16.0,0.534,5.7,11.3,8.5,12.9,0.9,1.4,8.2,8.0,2.0,3.0,0.46,0.386,0.48,0.501,0.768,429.0,227.0,51.0,55.0,98.0,1171.0
18610,2007.0,Joel Przybilla,C,27.0,POR,43.0,7.4,0.467,10.3,19.7,14.9,2.6,0.8,7.6,30.8,0.3,-1.0,0.2,0.474,,0.474,0.474,0.37,168.0,12.0,10.0,67.0,40.0,84.0
18611,2007.0,Chris Quinn,PG,23.0,MIA,42.0,12.3,0.479,1.8,6.8,4.3,25.8,2.0,0.0,12.5,0.6,-3.9,-0.2,0.366,0.35100000000000003,0.37799999999999995,0.44299999999999995,0.6759999999999999,30.0,65.0,15.0,0.0,21.0,141.0
18612,2007.0,Vladimir Radmanovic,PF,26.0,LAL,55.0,11.0,0.518,6.3,15.0,10.7,10.5,1.3,1.4,16.5,0.8,-2.9,-0.2,0.424,0.33899999999999997,0.475,0.48700000000000004,0.726,180.0,66.0,25.0,18.0,69.0,361.0
18613,2007.0,Shavlik Randolph,PF,23.0,PHI,13.0,15.3,0.503,12.8,23.4,18.1,3.7,2.1,4.3,13.5,0.4,-2.0,0.0,0.479,,0.479,0.479,0.545,54.0,4.0,7.0,10.0,9.0,58.0
18614,2007.0,Zach Randolph,PF,25.0,POR,68.0,22.8,0.537,10.0,25.6,17.6,12.8,1.2,0.5,12.6,5.7,-0.1,1.1,0.467,0.292,0.473,0.47200000000000003,0.8190000000000001,688.0,147.0,53.0,15.0,215.0,1608.0
18615,2007.0,Theo Ratliff,C,33.0,BOS,2.0,6.7,0.525,5.3,13.9,9.5,0.0,1.2,5.3,17.4,0.1,-4.4,0.0,0.33299999999999996,,0.33299999999999996,0.33299999999999996,0.75,7.0,0.0,1.0,3.0,1.0,5.0
18616,2007.0,Allan Ray,SG,22.0,BOS,47.0,10.0,0.512,3.0,8.8,5.8,10.5,1.5,0.3,12.9,0.6,-3.5,-0.3,0.386,0.414,0.364,0.479,0.764,69.0,43.0,20.0,3.0,42.0,290.0
